timestamp,bid1_price,bid1_qty,bid2_price,bid2_qty,bid3_price,bid3_qty,bid4_price,bid4_qty,bid5_price,bid5_qty,ask1_price,ask1_qty,ask2_price,ask2_qty,ask3_price,ask3_qty,ask4_price,ask4_qty,ask5_price,ask5_qty,spread,midprice,total_buy_qty,total_sell_qty
2026-06-12T06:25:16.362,55955.2,60,55952.2,30,55946,30,55940.2,60,55940,30,55956.6,30,55958.2,30,55961.4,150,55962,30,55962.2,90,1.4000000000014552,55955.899999999994,210,330
2026-06-12T06:25:17.476,55955.2,60,55952.2,30,55946,30,55940.2,60,55940,30,55956.6,30,55958.2,30,55961.6,30,55961.8,60,55962,180,1.4000000000014552,55955.899999999994,210,330
2026-06-12T06:25:18.594,55955.2,60,55952.2,30,55946,30,55940.2,60,55940,30,55956.6,30,55958.2,30,55961.6,30,55962,30,55962.2,60,1.4000000000014552,55955.899999999994,210,180
2026-06-12T06:25:19.779,55955.2,60,55952.2,30,55946,30,55940.2,60,55940,30,55956.6,30,55958.2,30,55961.6,30,55961.8,180,55962,60,1.4000000000014552,55955.899999999994,210,330
2026-06-12T06:25:20.942,55955.2,60,55952.2,30,55946,30,55940.2,60,55940,30,55956.6,30,55958.2,30,55961.2,150,55961.8,90,55962.2,420,1.4000000000014552,55955.899999999994,210,720
2026-06-12T06:25:22.044,55955.2,60,55952.2,30,55946,30,55940.2,60,55940,30,55956.6,30,55958.2,30,55961.6,30,55961.8,180,55962,60,1.4000000000014552,55955.899999999994,210,330
2026-06-12T06:25:23.144,55955.2,60,55952.2,30,55946,30,55940.2,60,55940,30,55956.6,30,55958.2,30,55961.4,150,55962,60,55962.2,90,1.4000000000014552,55955.899999999994,210,360
2026-06-12T06:25:24.308,55955.2,60,55952.2,30,55946,30,55940.2,60,55940,30,55956.6,30,55958.2,30,55961.2,150,55961.8,90,55962.2,420,1.4000000000014552,55955.899999999994,210,720
2026-06-12T06:25:25.425,55955.2,60,55952.2,30,55946,30,55940.2,60,55940,30,55956.6,30,55958.2,30,55962.2,90,55962.6,210,55962.8,150,1.4000000000014552,55955.899999999994,210,510
2026-06-12T06:25:26.527,55955.2,60,55952.2,30,55946,30,55940.2,60,55940,30,55956,30,55956.6,30,55958.2,30,55962.2,240,55962.6,180,0.8000000000029104,55955.6,210,510
2026-06-12T06:25:27.649,55955.2,60,55946,30,55940.2,60,55940,30,55935.6,30,55956.6,30,55958.2,30,55962.2,150,55962.6,60,55963,120,1.4000000000014552,55955.899999999994,210,390
2026-06-12T06:25:28.760,55955.2,60,55946,30,55940.2,60,55940,30,55935.6,30,55956.6,30,55958.2,30,55962.8,150,55963.2,30,55963.4,150,1.4000000000014552,55955.899999999994,210,390
2026-06-12T06:25:29.869,55955.2,60,55946,30,55940.2,60,55940,30,55934.2,30,55956.6,30,55958.2,30,55962.6,150,55962.8,30,55963,210,1.4000000000014552,55955.899999999994,210,450
2026-06-12T06:25:31.030,55955.2,60,55946,30,55940.2,60,55940,30,55934.2,30,55956.6,30,55958.2,30,55962.8,30,55963,150,55963.2,30,1.4000000000014552,55955.899999999994,210,270
2026-06-12T06:25:32.139,55955.2,60,55952.2,30,55946,30,55940.2,60,55940,30,55956,30,55956.6,30,55958.2,30,55962.2,240,55962.6,180,0.8000000000029104,55955.6,210,510
2026-06-12T06:25:33.387,55955.2,60,55946,30,55940.2,60,55940,30,55937,30,55958.2,30,55963.4,150,55963.6,150,55964,180,55964.2,150,3.0,55956.7,210,660
2026-06-12T06:25:34.499,55955.2,60,55946,30,55940.2,60,55940,30,55935.6,30,55958.2,30,55963.4,150,55963.6,30,55964,30,55964.2,150,3.0,55956.7,210,390
2026-06-12T06:25:35.613,55955.2,60,55946,30,55940.2,60,55940,30,55935.6,30,55958.2,30,55963.4,150,55963.6,30,55964,30,55964.2,150,3.0,55956.7,210,390
2026-06-12T06:25:36.729,55955.2,60,55946,30,55940.2,60,55940,30,55935.6,30,55958.2,30,55963.4,150,55963.8,180,55964,210,55964.2,180,3.0,55956.7,210,750
2026-06-12T06:25:37.834,55955.2,60,55946,30,55940.2,60,55940,30,55937,30,55958.2,30,55964,30,55965,180,55965.2,150,55965.6,240,3.0,55956.7,210,630
2026-06-12T06:25:38.965,55955.2,60,55946,30,55940.2,60,55940,30,55937,30,55958.2,30,55964,30,55965,240,55965.4,300,55965.6,180,3.0,55956.7,210,780
2026-06-12T06:25:40.129,55955.2,60,55946,30,55940.2,60,55940,30,55939.8,30,55958.2,30,55964,30,55965,30,55966.2,60,55967.4,150,3.0,55956.7,210,300
2026-06-12T06:25:41.241,55955.2,60,55946,30,55940.2,60,55940,30,55939.8,30,55958.2,30,55964,30,55965,30,55967.6,90,55968,30,3.0,55956.7,210,210
2026-06-12T06:25:42.350,55955.2,60,55946,30,55941.2,30,55940.4,30,55940.2,90,55958.2,30,55964,30,55965,30,55969.4,90,55969.8,90,3.0,55956.7,240,270
2026-06-12T06:25:43.456,55955.2,60,55946,30,55941.2,30,55940.4,30,55940.2,90,55958.2,30,55964,30,55965,30,55969.4,30,55970,120,3.0,55956.7,240,240
2026-06-12T06:25:44.573,55955.2,60,55946,30,55941.2,30,55940.4,30,55940.2,90,55958.2,30,55964,30,55965,30,55969.4,30,55970,120,3.0,55956.7,240,240
2026-06-12T06:25:45.688,55955.2,60,55946,30,55941.2,30,55940.4,30,55940.2,90,55958.2,30,55964,30,55965,30,55969.4,30,55970,120,3.0,55956.7,240,240
2026-06-12T06:25:46.804,55955.2,60,55946,30,55941.2,30,55940.4,30,55940.2,90,55958.2,30,55964,30,55965,30,55969.4,30,55970,120,3.0,55956.7,240,240
2026-06-12T06:25:47.912,55955.2,60,55946,30,55941.2,30,55940.4,30,55940.2,90,55958.2,30,55964,30,55965,30,55969.4,30,55970,120,3.0,55956.7,240,240
2026-06-12T06:25:49.019,55955.2,60,55946,30,55941.2,30,55940.4,30,55940.2,90,55958.2,30,55964,30,55965,30,55969.4,30,55970,120,3.0,55956.7,240,240
2026-06-12T06:25:50.131,55955.2,60,55946,30,55941.2,30,55940.4,30,55940.2,90,55958.2,30,55964,30,55965,30,55969.4,30,55970,120,3.0,55956.7,240,240
2026-06-12T06:25:51.271,55955.2,60,55946,30,55940.2,90,55940,60,55939.8,30,55958.2,30,55964,30,55965,30,55969.4,30,55970,120,3.0,55956.7,270,240
2026-06-12T06:25:52.391,55955.2,60,55946,30,55941.2,30,55940.4,30,55940.2,90,55958.2,30,55964,30,55965,30,55969.4,30,55970,120,3.0,55956.7,240,240
2026-06-12T06:25:53.495,55958.8,90,55946.6,30,55946.4,30,55946.2,60,55946,30,55964,30,55965,30,55969.4,30,55970,120,55973.4,30,5.19999999999709,55961.4,240,240
2026-06-12T06:25:54.612,55961.4,120,55958.8,30,55946.6,30,55946.4,60,55946.2,60,55969.4,30,55970,120,55973.4,30,55974,510,55974.2,120,8.0,55965.4,300,810
2026-06-12T06:25:55.732,55955.2,60,55946,30,55941.2,30,55940.4,30,55940.2,90,55958.2,30,55964,30,55965,30,55969.4,30,55970,120,3.0,55956.7,240,240
2026-06-12T06:25:56.837,55961.4,180,55958.8,30,55947.8,60,55947.6,30,55946.2,30,55965.4,30,55969.4,30,55970,120,55974,510,55974.2,90,4.0,55963.4,330,780
2026-06-12T06:25:57.947,55961.8,60,55961.4,120,55958.8,30,55948,30,55947.8,60,55965.4,30,55969.4,30,55970,120,55974,510,55974.2,90,3.599999999998545,55963.600000000006,300,780
2026-06-12T06:25:59.057,55962,60,55961.4,120,55958.8,30,55948,30,55947.8,60,55965.4,30,55969.4,30,55970,120,55974,510,55974.2,90,3.400000000001455,55963.7,300,780
2026-06-12T06:26:00.164,55961.4,180,55958.8,30,55947.8,60,55947.6,30,55946.2,30,55965.4,30,55969.4,30,55970,120,55974,510,55974.2,90,4.0,55963.4,330,780
2026-06-12T06:26:01.337,55962,60,55961.8,60,55958.8,30,55947.8,60,55946.8,30,55965,30,55970,120,55974,510,55974.2,90,55974.8,30,3,55963.5,240,780
2026-06-12T06:26:02.451,55962.4,30,55962.2,60,55962,60,55958.8,30,55949.8,30,55970,120,55974,510,55975,30,55975.4,30,55975.6,150,7.599999999998545,55966.2,210,840
2026-06-12T06:26:03.571,55962.4,90,55962.2,60,55958.8,30,55949.8,30,55946.2,30,55970,120,55974,510,55975,30,55975.4,30,55975.6,150,7.599999999998545,55966.2,240,840
2026-06-12T06:26:04.683,55962.4,150,55958.8,30,55949.8,30,55946.2,30,55946,30,55970,120,55974,510,55975,30,55975.4,30,55975.6,150,7.599999999998545,55966.2,270,840
2026-06-12T06:26:05.787,55962.4,150,55958.8,30,55949.8,30,55946.2,30,55946,30,55970,120,55974,510,55975,30,55975.4,30,55975.6,150,7.599999999998545,55966.2,270,840
2026-06-12T06:26:06.897,55961.8,60,55961.4,120,55958.8,30,55948,30,55947.8,60,55965.4,30,55969.4,30,55970,120,55974,510,55974.2,90,3.599999999998545,55963.600000000006,300,780
2026-06-12T06:26:08.029,55962.4,90,55962.2,60,55958.8,30,55949.8,30,55946.2,30,55970,120,55974,510,55975,30,55975.4,30,55975.6,150,7.599999999998545,55966.2,240,840
2026-06-12T06:26:09.206,55962.4,150,55958.8,30,55948.4,30,55946.2,30,55946,30,55970,120,55974,510,55974.8,150,55975,30,55975.6,120,7.599999999998545,55966.2,270,930
2026-06-12T06:26:10.397,55962.4,150,55947.2,60,55947,30,55946,30,55944,30,55970,120,55973,150,55973.2,30,55973.4,30,55973.6,60,7.599999999998545,55966.2,300,390
2026-06-12T06:26:11.545,55962.4,210,55947.2,60,55947,30,55946.2,30,55946,30,55970,120,55972.8,150,55973.8,30,55974,600,55974.2,90,7.599999999998545,55966.2,360,990
2026-06-12T06:26:12.663,55962.4,210,55947.2,60,55946,30,55945.6,30,55943.8,30,55970,120,55970.6,150,55970.8,30,55971.2,30,55971.4,60,7.599999999998545,55966.2,360,390
2026-06-12T06:26:13.767,55962.4,210,55947.2,60,55946,30,55945.6,30,55944,30,55970,120,55970.4,150,55971.2,30,55971.4,30,55971.6,60,7.599999999998545,55966.2,360,390
2026-06-12T06:26:15.091,55962.4,210,55947.2,60,55946,30,55945.6,30,55944.4,30,55970,120,55971.8,150,55972.2,60,55972.4,30,55972.6,90,7.599999999998545,55966.2,360,450
2026-06-12T06:26:16.204,55962.4,210,55947.2,60,55946,30,55945.6,30,55944.2,30,55970,90,55971.8,150,55972,30,55972.2,30,55972.4,60,7.599999999998545,55966.2,360,360
2026-06-12T06:26:17.311,55962.6,180,55962.4,30,55947.2,60,55946,30,55945.8,30,55970,90,55971.6,30,55972,30,55972.2,150,55972.4,60,7.400000000001455,55966.3,330,360
2026-06-12T06:26:18.423,55962.6,180,55962.4,30,55947.2,60,55946,30,55945.8,30,55970,90,55971.4,150,55971.6,30,55972,30,55972.2,30,7.400000000001455,55966.3,330,330
2026-06-12T06:26:19.537,55962.6,180,55962.4,30,55949,30,55948.8,30,55948.6,30,55970,90,55974,540,55974.2,150,55974.6,90,55974.8,60,7.400000000001455,55966.3,300,930
2026-06-12T06:26:20.645,55962.6,180,55962.4,30,55949,30,55948.8,30,55947.2,30,55970,90,55974,510,55974.8,60,55975,360,55975.2,180,7.400000000001455,55966.3,300,1200
2026-06-12T06:26:21.756,55962.6,180,55962.4,30,55949,30,55948.8,30,55948.6,30,55970,90,55974,510,55975,150,55975.2,30,55975.4,60,7.400000000001455,55966.3,300,840
2026-06-12T06:26:22.865,55962.6,180,55962.4,30,55949,30,55948.8,30,55948.6,30,55970,90,55974,510,55975,150,55975.2,30,55975.4,60,7.400000000001455,55966.3,300,840
2026-06-12T06:26:23.975,55962.6,180,55962.4,30,55949,30,55948.8,30,55948.6,30,55970,90,55974,510,55975,120,55975.2,330,55975.4,90,7.400000000001455,55966.3,300,1140
2026-06-12T06:26:25.353,55962.6,180,55962.4,30,55949,30,55948.8,30,55948.6,30,55970,120,55974,510,55975,120,55975.2,330,55975.4,90,7.400000000001455,55966.3,300,1170
2026-06-12T06:26:26.471,55962.6,180,55962.4,30,55949,30,55948.8,30,55948.6,30,55970,120,55974,510,55975,120,55975.2,330,55975.4,90,7.400000000001455,55966.3,300,1170
2026-06-12T06:26:27.572,55962.6,180,55962.4,30,55950.2,60,55950,30,55948.8,30,55970,120,55974,510,55975,120,55975.2,180,55975.4,210,7.400000000001455,55966.3,330,1140
2026-06-12T06:26:28.689,55962.6,180,55962.4,30,55950.2,60,55950,30,55948.8,30,55970,120,55974,510,55975,120,55975.2,180,55975.4,210,7.400000000001455,55966.3,330,1140
2026-06-12T06:26:29.839,55962.6,180,55962.4,30,55950.2,60,55948.6,30,55947.4,30,55970,120,55974,510,55975,120,55975.2,330,55975.4,60,7.400000000001455,55966.3,330,1140
2026-06-12T06:26:30.943,55962.6,180,55962.4,30,55950.2,60,55947.4,30,55947.2,30,55968.4,30,55970,120,55974,510,55974.8,150,55975,150,5.80000000000291,55965.5,330,960
2026-06-12T06:26:32.042,55962.6,180,55962.4,30,55949,30,55948.8,30,55948.6,30,55970,90,55974,510,55975,150,55975.2,30,55975.4,60,7.400000000001455,55966.3,300,840
2026-06-12T06:26:33.159,55963,180,55962.4,30,55947.6,30,55946.2,30,55946,30,55968.4,30,55970,120,55974,510,55974.2,180,55974.6,60,5.400000000001455,55965.7,300,900
2026-06-12T06:26:34.277,55963.6,60,55963.4,30,55963,60,55952.4,30,55949.6,30,55968.4,30,55970,120,55974,510,55975,90,55975.2,30,4.80000000000291,55966.0,210,780
2026-06-12T06:26:35.401,55962.6,180,55962.4,30,55950.2,60,55947.4,30,55947.2,30,55968.4,30,55970,120,55974,510,55974.8,150,55975,150,5.80000000000291,55965.5,330,960
2026-06-12T06:26:36.507,55963.8,120,55963.4,90,55954,30,55952.6,30,55950,30,55968.4,30,55970,120,55974,510,55975,90,55979,30,4.599999999998545,55966.100000000006,300,780
2026-06-12T06:26:37.682,55964.4,30,55964.2,120,55964,120,55954.6,30,55953.2,30,55968.4,30,55970,120,55974,510,55975,90,55979,60,4.0,55966.4,330,810
2026-06-12T06:26:38.806,55964.4,150,55964.2,60,55964,60,55954.6,30,55953.2,30,55968.4,30,55970,120,55974,510,55975,90,55979,60,4.0,55966.4,330,810
2026-06-12T06:26:40.214,55964.6,180,55964.4,90,55953.4,30,55950.6,30,55950.4,60,55968.4,30,55970,120,55974,510,55975,90,55979,60,3.8000000000029104,55966.5,390,810
2026-06-12T06:26:41.327,55964.6,240,55964.4,30,55954.8,30,55953.4,30,55951,30,55970,120,55974,510,55975,90,55979,60,55980,60,5.400000000001455,55967.3,360,840
2026-06-12T06:26:42.442,55964.6,240,55964.4,30,55955,30,55954.8,30,55953.4,30,55970,120,55974,510,55975,90,55979,60,55980,60,5.400000000001455,55967.3,360,840
2026-06-12T06:26:43.572,55963.6,60,55963.4,30,55963,60,55952.4,30,55949.6,30,55968.4,30,55970,120,55974,510,55975,90,55975.2,30,4.80000000000291,55966.0,210,780
2026-06-12T06:26:44.676,55964.4,30,55964.2,120,55964,120,55954.6,30,55953.2,30,55968.4,30,55970,120,55974,510,55975,90,55979,60,4.0,55966.4,330,810
2026-06-12T06:26:45.886,55964.6,240,55964.4,30,55955,30,55953.4,30,55952.2,60,55970,90,55974,510,55975,90,55978,30,55979,60,5.400000000001455,55967.3,390,780
2026-06-12T06:26:46.988,55964.6,180,55964.4,30,55955,30,55954.8,30,55953.4,30,55970,90,55974,510,55975,90,55978,30,55979,60,5.400000000001455,55967.3,300,780
2026-06-12T06:26:48.103,55964.8,240,55964.4,30,55956.4,30,55955,30,55953.6,30,55974,510,55975,90,55978,30,55979,60,55980,60,9.19999999999709,55969.4,360,750
2026-06-12T06:26:49.234,55964.8,240,55964.4,30,55955,60,55953.6,30,55952.2,60,55974,510,55975,90,55978,30,55979,60,55980,60,9.19999999999709,55969.4,420,750
2026-06-12T06:26:50.373,55972.2,210,55972,30,55964.8,60,55955.4,30,55955,30,55974,510,55975,90,55978,30,55979,60,55980,60,1.8000000000029104,55973.1,360,750
2026-06-12T06:26:51.483,55972.2,210,55972,30,55964.8,60,55955.4,30,55955,30,55974,510,55975,90,55978,30,55979,60,55980,60,1.8000000000029104,55973.1,360,750
2026-06-12T06:26:52.594,55964.6,240,55964.4,30,55955,30,55953.4,30,55952.2,60,55970,120,55974,510,55975,90,55978,30,55979,60,5.400000000001455,55967.3,390,810
2026-06-12T06:26:53.700,55964.6,240,55964.4,30,55955,30,55953.4,30,55952.2,60,55970,120,55974,510,55975,90,55978,30,55979,60,5.400000000001455,55967.3,390,810
2026-06-12T06:26:54.809,55972.2,270,55972,30,55956.8,30,55955.4,30,55955,30,55974,510,55975,90,55978,30,55979,60,55980,60,1.8000000000029104,55973.1,390,750
2026-06-12T06:26:55.919,55972.2,270,55972,30,55970,30,55956.8,30,55955.4,30,55974,510,55975,90,55978,30,55979,60,55980,60,1.8000000000029104,55973.1,390,750
2026-06-12T06:26:57.119,55972.2,270,55970,30,55955.4,30,55955,30,55952.6,30,55974,480,55975,90,55978,30,55979,60,55980,60,1.8000000000029104,55973.1,390,720
2026-06-12T06:26:58.222,55972.2,270,55970,30,55955,30,55954,30,55952.4,30,55974,480,55975,90,55978,30,55979,60,55979.6,150,1.8000000000029104,55973.1,390,810
2026-06-12T06:26:59.330,55972.2,270,55970,30,55955,30,55952.4,30,55950.4,30,55974,480,55975,90,55978,30,55979,60,55979.6,180,1.8000000000029104,55973.1,390,840
2026-06-12T06:27:00.459,55972.2,270,55970,30,55955.4,30,55955,30,55954,30,55974,480,55975,90,55978,30,55979,60,55980,60,1.8000000000029104,55973.1,390,720
2026-06-12T06:27:01.572,55972.2,270,55970,30,55955.4,30,55955,30,55954,30,55974,480,55975,90,55978,30,55979,60,55980,60,1.8000000000029104,55973.1,390,720
2026-06-12T06:27:02.681,55972.2,270,55970,30,55955,30,55954,30,55952.4,30,55974,480,55975,90,55977.2,60,55978,30,55979,60,1.8000000000029104,55973.1,390,720
2026-06-12T06:27:03.812,55972.2,270,55970,30,55966,30,55955,30,55952.4,30,55974,480,55975,90,55977.2,60,55977.4,180,55977.8,30,1.8000000000029104,55973.1,390,840
2026-06-12T06:27:04.924,55972.2,270,55970,30,55966,30,55955,30,55952.4,30,55974,480,55975,90,55977.2,60,55977.4,30,55978,210,1.8000000000029104,55973.1,390,870
2026-06-12T06:27:06.033,55972.2,270,55970,30,55966,30,55955,30,55952.4,30,55974,480,55975,90,55977,30,55977.2,60,55977.4,30,1.8000000000029104,55973.1,390,690
2026-06-12T06:27:07.155,55972.2,270,55970,30,55966,30,55955,30,55952.4,30,55974,480,55975,90,55976.8,30,55977.2,60,55977.4,150,1.8000000000029104,55973.1,390,810
2026-06-12T06:27:08.251,55972.2,270,55970,30,55966,30,55955,30,55952.4,30,55974,480,55975,60,55976.8,30,55977,30,55977.2,60,1.8000000000029104,55973.1,390,660
2026-06-12T06:27:09.362,55972.2,270,55970,30,55966,30,55955,30,55952.4,30,55974,480,55975,60,55976.8,30,55977.2,60,55977.4,30,1.8000000000029104,55973.1,390,660
2026-06-12T06:27:10.499,55972.2,270,55970,30,55966,30,55955,30,55952.4,30,55974,480,55975,60,55976.8,30,55977.2,60,55977.4,30,1.8000000000029104,55973.1,390,660
2026-06-12T06:27:11.609,55972.2,270,55970,30,55966,30,55955,30,55950.2,30,55974,480,55975,60,55976.2,30,55976.4,30,55976.6,150,1.8000000000029104,55973.1,390,750
2026-06-12T06:27:12.711,55972.2,270,55970,30,55966,30,55955,30,55950.2,30,55974,480,55975,60,55976.2,30,55976.4,30,55976.6,150,1.8000000000029104,55973.1,390,750
2026-06-12T06:27:13.821,55972.2,240,55970,30,55966,30,55955,30,55950.2,30,55974,450,55975,60,55976.8,60,55977,90,55977.2,30,1.8000000000029104,55973.1,360,690
2026-06-12T06:27:14.929,55972.2,210,55970,30,55966,30,55955,30,55952.6,30,55974,450,55975,60,55977.2,30,55977.6,30,55978,30,1.8000000000029104,55973.1,330,600
2026-06-12T06:27:16.040,55972.2,270,55970,30,55966,30,55955,30,55950.2,30,55974,480,55975,60,55976.2,30,55976.4,30,55976.6,150,1.8000000000029104,55973.1,390,750
2026-06-12T06:27:17.156,55972.2,210,55970,30,55966,30,55955,30,55952.6,30,55974,450,55975,60,55978,30,55978.8,180,55979,90,1.8000000000029104,55973.1,330,810
2026-06-12T06:27:18.266,55972.2,210,55970,30,55966,30,55955,30,55952.6,30,55974,420,55975,60,55978,30,55979,90,55979.2,180,1.8000000000029104,55973.1,330,780
2026-06-12T06:27:19.386,55972.2,210,55970,30,55966,30,55955,30,55952.6,30,55974,420,55975,60,55978,30,55979,60,55979.4,210,1.8000000000029104,55973.1,330,780
2026-06-12T06:27:20.502,55972.2,240,55970,30,55966,30,55955,30,55950.2,30,55974,450,55975,60,55976.8,60,55977,90,55977.2,30,1.8000000000029104,55973.1,360,690
2026-06-12T06:27:21.617,55972.2,210,55970,30,55966,30,55955,30,55952.6,30,55974,450,55975,60,55978,30,55979,60,55979.2,30,1.8000000000029104,55973.1,330,630
2026-06-12T06:27:22.736,55972.2,270,55970,30,55966,30,55955,30,55952.6,30,55974,420,55975,60,55977.4,150,55978,90,55978.2,90,1.8000000000029104,55973.1,390,810
2026-06-12T06:27:23.847,55972.2,270,55970,30,55966,30,55955,30,55952.6,30,55974,420,55975,60,55977.8,150,55978,90,55978.4,90,1.8000000000029104,55973.1,390,810
2026-06-12T06:27:25.019,55972.2,270,55970,30,55966,30,55955,30,55950.4,30,55974,420,55975,60,55977,150,55977.2,30,55977.4,30,1.8000000000029104,55973.1,390,690
2026-06-12T06:27:26.139,55970,30,55966,30,55955.2,60,55955,30,55947.6,30,55972.8,30,55973.4,30,55973.8,60,55974,540,55974.2,150,2.8000000000029104,55971.4,180,810
2026-06-12T06:27:27.251,55955.4,30,55955.2,60,55955,30,55946.2,30,55946,30,55973,30,55973.4,60,55973.6,150,55973.8,30,55974,480,17.599999999998545,55964.2,180,750
2026-06-12T06:27:28.361,55955.4,30,55955.2,60,55955,30,55947,30,55946.2,30,55973.8,30,55974,570,55974.2,120,55974.6,300,55974.8,180,18.400000000001455,55964.600000000006,180,1200
2026-06-12T06:27:29.468,55955.4,30,55955.2,60,55955,30,55947,30,55946.2,30,55973.8,30,55974,420,55974.2,60,55974.4,150,55974.6,210,18.400000000001455,55964.600000000006,180,870
2026-06-12T06:27:30.579,55955.2,60,55955,30,55946,30,55945.4,30,55943.8,30,55971.2,60,55973.8,60,55974,420,55974.2,90,55974.4,240,16.0,55963.2,180,870
2026-06-12T06:27:31.803,55955.2,120,55955,30,55946.2,30,55946,30,55945.6,30,55971.2,60,55973.8,210,55974,420,55974.2,60,55974.4,90,16.0,55963.2,240,840
2026-06-12T06:27:32.911,55955.2,120,55955,30,55946.2,30,55946,30,55945.6,30,55971.2,60,55973,30,55973.4,150,55973.6,120,55973.8,90,16.0,55963.2,240,450
2026-06-12T06:27:34.028,55955.2,120,55955,30,55946.2,30,55946,30,55945.6,30,55971.2,60,55973,30,55973.4,150,55973.6,120,55973.8,90,16.0,55963.2,240,450
2026-06-12T06:27:35.136,55955.2,120,55955,30,55946,30,55945.6,30,55945.4,30,55971.2,60,55973,180,55973.4,30,55973.8,120,55974,510,16.0,55963.2,240,900
2026-06-12T06:27:36.274,55955.2,120,55955,30,55946.2,30,55946,30,55945.6,30,55971.2,60,55973,30,55973.4,180,55973.8,180,55974,420,16.0,55963.2,240,870
2026-06-12T06:27:37.396,55955.2,120,55955,30,55946,30,55945.6,30,55945.4,30,55971.2,60,55973,30,55973.4,180,55973.8,150,55974,450,16.0,55963.2,240,870
2026-06-12T06:27:38.506,55955.2,180,55955,30,55946.2,30,55946,30,55945.6,30,55971.2,60,55973.8,270,55974,480,55974.4,150,55974.6,180,16.0,55963.2,300,1140
2026-06-12T06:27:39.614,55955.4,90,55955.2,30,55955,30,55946,30,55943.2,30,55970.4,60,55970.6,210,55971.2,60,55971.4,30,55971.6,60,15.0,55962.9,210,420
2026-06-12T06:27:40.724,55955.6,60,55955.4,60,55955,30,55946,30,55943.2,30,55970.2,30,55970.4,60,55970.6,30,55970.8,180,55971.2,30,14.599999999998545,55962.899999999994,210,330
2026-06-12T06:27:41.826,55955.6,120,55955,30,55946.2,60,55946,30,55941.8,30,55968.4,30,55968.8,30,55969.2,60,55969.8,30,55970,240,12.80000000000291,55962.0,270,390
2026-06-12T06:27:42.926,55955.8,120,55955,30,55946.2,60,55946,30,55942,30,55968,30,55968.4,30,55968.8,30,55969,60,55969.4,150,12.19999999999709,55961.9,270,300
2026-06-12T06:27:44.041,55956,90,55955,30,55946.2,60,55946,30,55942,30,55968.2,30,55968.4,30,55968.6,150,55968.8,30,55969.2,90,12.19999999999709,55962.1,240,330
2026-06-12T06:27:45.257,55956.2,60,55956,30,55955,30,55946.2,60,55946,30,55968.2,30,55968.4,150,55968.6,60,55969,120,55969.2,30,12.0,55962.2,210,390
2026-06-12T06:27:46.366,55956.4,90,55955,30,55946.2,60,55946,30,55941.2,30,55968,150,55968.2,30,55968.6,60,55968.8,90,55969,60,11.599999999998545,55962.2,240,390
2026-06-12T06:27:47.476,55956.4,90,55955,30,55946.2,60,55946,30,55941.2,30,55968,150,55968.6,30,55968.8,90,55969,120,55969.2,180,11.599999999998545,55962.2,240,570
2026-06-12T06:27:48.583,55956.4,90,55955,30,55946.2,60,55946,30,55941.2,30,55968,150,55968.6,30,55968.8,90,55969,120,55969.2,180,11.599999999998545,55962.2,240,570
2026-06-12T06:27:49.757,55956.4,90,55955,30,55946.2,60,55946,30,55941.2,30,55967.8,150,55968.6,60,55968.8,60,55969,150,55969.2,240,11.400000000001455,55962.100000000006,240,660
2026-06-12T06:27:50.878,55956.4,90,55955,30,55946.2,60,55946,30,55942.6,30,55969,90,55969.2,30,55969.4,120,55969.6,30,55969.8,150,12.599999999998545,55962.7,240,420
2026-06-12T06:27:52.988,55956.4,90,55955,30,55950.2,60,55950,30,55946,30,55969.8,150,55970,120,55970.4,120,55970.8,90,55971.2,270,13.400000000001455,55963.100000000006,240,750
2026-06-12T06:27:54.108,55956.4,90,55955,30,55946.2,60,55946,30,55941.2,30,55968,150,55968.6,30,55968.8,90,55969,120,55969.2,180,11.599999999998545,55962.2,240,570
2026-06-12T06:27:55.221,55956.4,90,55955,30,55950.2,60,55950,30,55946,30,55969.8,210,55970,60,55970.2,120,55970.4,30,55970.6,30,13.400000000001455,55963.100000000006,240,450
2026-06-12T06:27:56.334,55956.4,90,55955,30,55950.2,60,55950,30,55946,30,55969.8,150,55970,120,55970.4,120,55970.8,90,55971.2,270,13.400000000001455,55963.100000000006,240,750
2026-06-12T06:27:57.509,55968,30,55956.4,90,55955.2,60,55955,30,55950,30,55970.8,60,55971.2,300,55971.4,30,55971.6,90,55971.8,150,2.8000000000029104,55969.4,240,630
2026-06-12T06:27:58.618,55968,120,55955,30,55950,30,55946,30,55945.6,30,55969.4,30,55970.2,150,55970.6,30,55970.8,90,55971,60,1.4000000000014552,55968.7,240,360
2026-06-12T06:27:59.733,55956.4,90,55955,30,55950.2,60,55950,30,55946,30,55969.6,150,55970,150,55970.4,150,55970.8,90,55971.2,300,13.19999999999709,55963.0,240,840
2026-06-12T06:28:00.846,55968,30,55955,30,55950.2,60,55950,30,55946,30,55969.4,30,55970,150,55970.2,30,55970.4,30,55970.6,60,1.4000000000014552,55968.7,180,300
2026-06-12T06:28:01.967,55955,30,55950,30,55946,30,55940.2,30,55940,60,55963,30,55968,150,55968.4,210,55968.6,150,55969,150,8,55959.0,180,690
2026-06-12T06:28:03.088,55955,30,55950,30,55946.2,60,55946,30,55940,60,55962,60,55967,150,55967.4,60,55967.6,30,55967.8,120,7,55958.5,210,420
